,word,lang,pairs_eng,pairs_cat,pairs_esp,pairs_ger,pairs_por,pairs_pol,pairs_ita,pairs_swe,pairs_fre,pairs_rus,diptongos
487,govern,1,0,0,0,0,0,0,0,0,0,0,0
488,pull,1,0,1,1,0,0,0,0,1,0,0,0
489,cold,1,0,0,0,0,0,0,0,0,0,0,0
490,notice,1,0,0,0,0,0,0,0,0,0,0,0
491,voice,1,0,0,0,0,0,0,0,0,0,0,1
492,energy,1,0,0,0,0,0,0,1,0,0,0,0
493,hunt,1,0,0,1,0,0,0,0,0,0,0,0
494,probable,1,0,3,1,0,0,0,0,0,0,0,0
495,bed,1,0,0,0,0,0,1,0,0,0,0,0
496,brother,1,1,1,0,0,0,0,0,0,0,0,0
497,egg,1,0,0,0,0,0,0,0,1,0,0,0
498,ride,1,0,0,0,0,0,1,0,0,0,0,0
499,cell,1,0,1,1,0,0,0,0,1,0,0,0
500,believe,1,0,0,0,0,0,0,0,0,1,0,1
501,perhaps,1,0,0,0,0,0,0,0,0,0,0,0
502,pick,1,1,0,0,1,0,0,0,1,0,0,0
503,sudden,1,0,0,0,0,0,0,0,0,0,0,0
504,count,1,0,0,1,0,0,0,0,0,0,0,1
505,square,1,1,0,1,1,1,0,1,0,0,0,1
506,reason,1,0,0,0,0,0,0,0,0,0,0,1
507,length,1,2,0,0,1,0,0,0,1,0,0,0
508,represent,1,0,2,2,0,0,0,0,0,2,0,0
509,art,1,0,0,0,0,0,0,0,0,0,0,0
510,subject,1,0,0,0,0,0,0,0,0,0,0,0
511,region,1,0,0,0,0,0,0,2,0,0,0,1
512,size,1,0,0,0,0,0,0,0,0,0,0,0
513,vary,1,0,0,0,0,0,0,0,0,0,0,0
514,settle,1,0,0,0,0,0,0,0,1,0,0,0
515,speak,1,0,0,0,1,0,0,0,0,0,0,1
516,weight,1,0,0,0,0,0,0,0,0,0,0,1
517,general,1,0,0,0,0,0,0,1,0,0,0,0
518,ice,1,0,0,0,0,0,0,0,0,0,0,0
519,matter,1,0,0,0,0,0,0,0,1,0,0,0
520,circle,1,0,1,0,0,0,0,1,0,0,0,0
521,pair,1,0,0,0,0,0,0,0,0,0,0,1
522,include,1,0,2,1,0,1,0,0,0,1,0,0
523,divide,1,0,0,0,0,0,2,0,0,0,0,0
524,syllable,1,0,2,1,0,0,0,1,1,0,0,0
525,felt,1,0,0,0,0,0,0,0,0,0,0,0
526,grand,1,0,1,1,0,0,0,0,0,0,0,0
527,ball,1,0,1,1,0,0,0,0,1,0,0,0
528,yet,1,0,0,0,0,0,0,0,0,0,0,0
529,wave,1,0,0,0,0,0,0,0,0,0,0,0
530,drop,1,0,0,0,0,0,0,0,0,0,0,0
531,heart,1,0,0,0,0,0,0,0,0,0,0,1
532,am,1,0,0,0,0,0,0,0,0,0,0,0
533,present,1,0,2,2,0,0,0,0,0,2,0,0
534,heavy,1,0,0,0,0,0,0,0,0,0,0,1
535,dance,1,0,2,1,0,1,0,0,0,0,0,0
536,engine,1,1,0,0,1,0,0,1,1,1,0,0
537,position,1,0,0,0,0,0,0,2,0,0,0,1
538,arm,1,0,0,0,0,1,0,0,0,0,0,0
539,wide,1,0,0,0,0,0,1,0,0,0,0,0
540,sail,1,0,0,0,0,0,0,0,0,0,0,1
541,material,1,0,0,0,0,0,0,0,0,0,0,1
542,fraction,1,0,1,0,0,0,0,2,0,0,0,1
543,forest,1,1,0,0,1,0,0,0,1,1,0,0
544,sit,1,0,0,0,0,0,0,0,0,0,0,0
545,race,1,0,0,0,0,0,0,0,0,0,0,0
546,window,1,0,1,1,0,0,0,0,0,1,0,0
547,store,1,1,0,0,1,0,0,0,1,0,0,0
548,summer,1,0,0,0,0,0,0,0,0,0,0,0
549,train,1,2,0,0,0,0,0,0,0,1,0,1
550,sleep,1,0,0,0,0,0,0,0,0,0,0,1
551,prove,1,0,2,1,0,0,0,0,0,0,0,0
552,lone,1,0,0,0,0,0,0,1,0,0,0,0
553,leg,1,0,0,0,0,0,0,0,0,0,0,0
554,exercise,1,0,1,0,0,0,0,1,0,0,0,0
555,wall,1,0,1,1,0,0,0,0,1,0,0,0
556,catch,1,1,0,1,1,1,1,2,1,1,0,0
557,mount,1,0,0,1,0,0,0,0,0,0,0,1
558,wish,1,1,0,0,0,0,0,0,0,0,0,0
559,sky,1,0,0,0,0,0,0,0,1,0,0,0
560,board,1,0,0,0,0,0,0,0,0,0,0,1
561,joy,1,0,0,0,0,0,0,0,0,0,0,0
562,winter,1,0,0,1,0,0,0,0,0,1,0,0
563,sat,1,0,0,0,0,0,0,0,0,0,0,0
564,written,1,0,0,0,0,0,0,0,1,0,0,0
565,wild,1,0,0,0,0,0,0,0,0,0,0,0
566,instrument,1,3,0,1,2,0,0,0,1,2,0,0
567,kept,1,0,0,0,0,0,0,0,0,0,0,0
568,glass,1,0,0,0,1,0,0,2,0,0,0,0
569,grass,1,0,0,0,1,0,0,0,0,0,0,0
570,cow,1,0,0,0,0,0,0,0,0,0,0,0
571,job,1,0,0,0,0,0,0,0,0,0,0,0
572,edge,1,0,0,0,0,0,1,0,0,0,0,0
573,sign,1,0,0,0,0,0,0,2,0,0,0,0
574,visit,1,0,0,0,0,0,0,0,0,0,0,0
575,past,1,1,0,0,1,0,0,0,1,0,0,0
576,soft,1,0,0,0,0,0,0,0,0,0,0,0
577,fun,1,0,0,0,0,0,0,0,0,0,0,0
578,bright,1,0,1,0,0,0,0,0,0,0,0,0
579,gas,1,0,0,0,0,0,0,0,0,0,0,0
580,weather,1,1,0,0,0,0,0,0,0,0,0,1
581,month,1,1,0,1,0,0,0,0,0,0,0,0
582,million,1,0,1,1,0,0,0,2,1,0,0,1
583,bear,1,0,0,0,0,0,0,0,0,0,0,1
584,finish,1,1,0,0,0,0,0,0,0,1,0,0
585,happy,1,0,0,0,0,0,0,0,0,0,0,0
586,hope,1,0,0,0,0,0,0,0,0,0,0,0
587,flower,1,0,0,0,0,0,0,0,0,0,0,0
588,clothe,1,1,0,0,0,0,0,0,0,0,0,0
589,strange,1,4,0,0,3,0,0,0,2,0,0,0
590,gone,1,0,0,0,0,0,0,1,0,0,0,0
591,trade,1,2,0,0,0,0,0,0,0,0,0,0
592,melody,1,0,0,0,0,0,0,0,0,0,0,0
593,trip,1,2,0,0,0,0,0,0,0,0,0,0
594,office,1,0,0,0,0,0,0,0,0,0,0,0
595,receive,1,0,0,0,0,0,0,0,0,0,0,1
596,row,1,0,0,0,0,0,0,0,0,0,0,0
597,mouth,1,1,0,0,0,0,0,0,0,0,0,1
598,exact,1,0,0,0,0,0,0,0,0,0,0,0
599,symbol,1,0,0,1,0,0,0,0,0,0,0,0
600,die,1,0,0,0,0,0,1,0,0,1,0,1
601,least,1,1,0,0,1,0,0,0,1,0,0,1
602,trouble,1,2,1,0,0,0,0,0,0,0,0,1
603,shout,1,1,0,0,0,0,0,0,0,0,0,1
604,except,1,0,0,0,0,0,0,0,0,0,0,0
605,wrote,1,0,0,0,0,0,0,0,0,0,0,0
606,seed,1,0,0,0,0,0,1,0,0,0,0,1
607,tone,1,0,0,0,0,0,0,1,0,0,0,0
608,join,1,0,0,0,0,0,0,0,0,1,0,1
609,suggest,1,1,0,0,1,0,0,0,2,1,0,0
610,clean,1,0,0,0,0,0,0,0,0,0,0,1
611,break,1,0,1,0,0,0,0,0,0,0,0,1
612,lady,1,0,0,0,0,0,0,1,0,0,0,0
613,yard,1,0,0,0,0,0,0,0,0,0,0,0
614,rise,1,0,0,0,0,0,0,0,0,0,0,0
615,bad,1,0,0,0,0,0,0,0,0,0,0,0
616,blow,1,0,1,0,0,0,0,0,0,0,0,0
617,oil,1,0,0,0,0,0,0,0,0,0,0,1
618,blood,1,0,1,0,0,0,0,0,0,0,0,1
619,touch,1,1,0,1,0,0,1,2,1,1,0,1
620,grew,1,0,0,0,0,0,0,0,0,0,0,0
621,cent,1,0,0,1,0,0,0,0,0,1,0,0
622,mix,1,0,1,0,0,0,0,0,0,0,0,0
623,team,1,0,0,0,0,0,0,0,0,0,0,1
624,wire,1,0,0,0,0,0,0,0,0,0,0,0
625,cost,1,1,0,0,1,0,0,0,1,0,0,0
626,lost,1,1,0,0,1,0,0,0,1,0,0,0
627,brown,1,0,1,0,0,0,0,0,0,0,0,0
628,wear,1,0,0,0,0,0,0,0,0,0,0,1
629,garden,1,0,0,0,0,0,0,0,0,0,0,0
630,equal,1,1,0,1,1,1,0,1,0,0,0,1
631,sent,1,0,0,1,0,0,0,0,0,1,0,0
632,choose,1,1,0,1,0,0,1,2,1,1,0,1
633,fell,1,0,1,1,0,0,0,0,1,0,0,0
634,fit,1,0,0,0,0,0,0,0,0,0,0,0
635,flow,1,0,0,0,0,0,0,0,0,0,0,0
636,fair,1,0,0,0,0,0,0,0,0,0,0,1
637,bank,1,0,0,0,0,0,0,0,0,0,0,0
638,collect,1,0,1,1,0,0,0,0,1,0,0,0
639,save,1,0,0,0,0,0,0,0,0,0,0,0
640,decimal,1,0,0,0,0,0,0,1,0,0,0,0
641,ear,1,0,0,0,0,0,0,0,0,0,0,1
642,else,1,0,0,0,0,0,0,0,0,0,0,0
643,quite,1,1,0,1,1,1,0,1,0,0,0,1
644,broke,1,0,1,0,0,0,0,0,0,0,0,0
645,case,1,0,0,0,0,0,0,0,0,0,0,0
646,middle,1,0,0,0,0,0,1,0,0,0,0,0
647,kill,1,0,1,1,0,0,0,0,1,0,0,0
648,son,1,0,0,0,0,0,0,0,0,0,0,0
649,lake,1,0,0,0,0,0,0,1,0,0,0,0
650,moment,1,0,0,1,0,0,0,0,0,1,0,0
651,scale,1,0,1,0,0,1,0,1,0,0,0,0
652,loud,1,0,0,0,0,0,0,0,0,0,0,1
653,spring,1,1,2,1,2,0,0,0,1,1,0,0
654,observe,1,0,0,0,0,0,0,0,0,0,0,0
655,child,1,1,0,1,0,0,1,2,1,1,0,0
656,straight,1,3,0,0,2,0,0,0,1,0,0,1
657,consonant,1,0,0,1,0,0,0,0,0,0,0,0
658,nation,1,0,0,0,0,0,0,2,0,0,0,1
659,dictionary,1,0,0,0,0,0,1,2,0,0,0,1
660,milk,1,0,0,0,0,0,0,0,0,0,0,0
661,speed,1,0,0,0,1,0,1,0,0,0,0,1
662,method,1,1,0,0,0,0,0,0,0,0,0,0
663,organ,1,0,0,0,0,0,0,0,0,0,0,0
664,pay,1,0,0,0,0,0,0,0,0,0,0,0
665,age,1,0,0,0,0,0,0,0,0,0,0,0
666,section,1,0,0,0,0,0,0,2,0,0,0,1
667,dress,1,0,0,0,1,0,0,0,0,1,0,0
668,cloud,1,0,0,0,0,0,0,0,0,0,0,1
669,surprise,1,0,2,1,0,0,0,0,0,0,0,0
670,quiet,1,1,0,1,1,1,0,1,0,1,0,2
671,stone,1,1,0,0,1,0,0,1,1,0,0,0
672,tiny,1,0,1,0,0,0,0,0,0,1,0,0
673,climb,1,0,0,1,0,0,0,0,0,0,0,0
674,cool,1,0,0,0,0,0,0,0,0,0,0,1
675,design,1,0,0,0,0,0,0,2,0,1,0,0
676,poor,1,0,0,0,0,0,0,0,0,0,0,1
677,lot,1,0,0,0,0,0,0,0,0,0,0,0
678,experiment,1,0,0,1,0,0,0,0,0,1,0,0
679,bottom,1,0,0,0,0,0,0,0,1,0,0,0
680,key,1,0,0,0,0,0,0,0,0,0,0,0
681,iron,1,0,0,0,0,0,0,0,0,0,0,0
682,single,1,1,0,0,1,0,0,1,1,1,0,0
683,stick,1,2,0,0,2,0,0,0,2,0,0,0
684,flat,1,0,0,0,0,0,0,1,0,0,0,0
685,twenty,1,0,0,1,0,0,0,0,0,1,0,0
686,skin,1,0,0,0,0,0,0,0,1,1,0,0
687,smile,1,0,0,0,0,0,0,0,0,0,0,0
688,crease,1,0,0,0,0,0,0,0,0,0,0,1
689,hole,1,0,0,0,0,0,0,0,0,0,0,0
690,jump,1,0,0,0,0,0,0,0,0,0,0,0
691,baby,1,0,0,0,0,0,0,0,0,0,0,0
692,eight,1,0,0,0,0,0,0,0,0,0,0,1
693,village,1,0,1,1,0,0,0,1,1,0,0,0
694,meet,1,0,0,0,0,0,0,0,0,0,0,1
695,root,1,0,0,0,0,0,0,0,0,0,0,1
696,buy,1,0,0,0,0,0,0,0,0,0,0,0
697,raise,1,0,0,0,0,0,0,0,0,0,0,1
698,solve,1,0,0,0,0,0,0,0,0,0,0,0
699,metal,1,0,0,0,0,0,0,0,0,0,0,0
700,whether,1,2,0,0,0,0,0,0,0,0,0,0
701,push,1,1,0,0,0,0,0,0,0,0,0,0
702,seven,1,0,0,0,0,0,0,0,0,0,0,0
703,paragraph,1,1,0,0,0,0,0,0,0,0,0,0
704,third,1,1,0,0,0,0,0,0,0,0,0,0
705,shall,1,1,1,1,0,0,0,0,1,0,0,0
706,held,1,0,0,0,0,0,0,0,0,0,0,0
707,hair,1,0,0,0,0,0,0,0,0,0,0,1
708,describe,1,0,1,0,0,1,0,1,0,1,0,0
709,cook,1,0,0,0,0,0,0,0,0,0,0,1
710,floor,1,0,0,0,0,0,0,0,0,0,0,1
711,either,1,1,0,0,0,0,0,0,0,0,0,1
712,result,1,0,0,0,0,0,0,0,0,1,0,0
713,burn,1,0,0,0,0,0,0,0,0,0,0,0
714,hill,1,0,1,1,0,0,0,0,1,0,0,0
715,safe,1,0,0,0,0,0,0,0,0,0,0,0
716,cat,1,0,0,0,0,0,0,0,0,0,0,0
717,century,1,0,0,1,0,0,0,0,0,1,0,0
718,consider,1,0,0,0,0,0,1,0,0,0,0,0
719,type,1,0,0,0,0,0,0,0,0,0,0,0
720,law,1,0,0,0,0,0,0,1,0,0,0,0
721,bit,1,0,0,0,0,0,0,0,0,0,0,0
722,coast,1,1,0,0,1,0,0,0,1,0,0,1
723,copy,1,0,0,0,0,0,0,0,0,0,0,0
724,phrase,1,1,0,0,0,0,0,0,0,0,0,0
725,silent,1,0,0,1,0,0,0,0,0,1,0,0
726,tall,1,0,1,1,0,0,0,0,1,0,0,0
727,sand,1,0,1,1,0,0,0,0,0,0,0,0
728,soil,1,0,0,0,0,0,0,0,0,0,0,1
729,roll,1,0,1,1,0,0,0,0,1,0,0,0
730,temperature,1,0,0,0,0,0,0,0,0,0,0,0
731,finger,1,1,0,0,1,0,0,0,1,1,0,0
732,industry,1,3,1,1,2,0,0,0,1,1,0,0
733,value,1,0,0,0,0,0,0,0,0,0,0,1
734,fight,1,0,0,0,0,0,0,0,0,0,0,0
735,lie,1,0,0,0,0,0,0,0,0,1,0,1
736,beat,1,0,0,0,0,0,0,0,0,0,0,1
737,excite,1,0,0,0,0,0,0,1,0,0,0,0
738,natural,1,0,0,0,0,0,0,0,0,0,0,0
739,view,1,0,0,0,0,0,0,0,0,1,0,1
740,sense,1,0,0,0,0,0,0,0,0,0,0,0
741,chair,1,1,0,1,0,0,1,2,1,1,0,1
742,danger,1,1,0,0,1,0,0,0,1,0,0,0
743,fruit,1,0,1,0,0,0,0,0,0,0,0,1
744,rich,1,1,0,1,0,0,1,2,1,1,0,0
745,thick,1,2,0,0,1,0,0,0,1,0,0,0
746,soldier,1,0,0,0,0,0,1,0,0,1,0,1
747,process,1,0,2,1,1,0,0,0,0,1,0,0
748,operate,1,0,0,0,0,0,0,0,0,0,0,0
749,practice,1,0,2,1,0,0,0,0,0,0,0,0
750,separate,1,0,0,0,0,0,0,0,0,0,0,0
751,difficult,1,0,0,0,0,0,1,0,0,0,0,0
752,doctor,1,0,0,0,0,0,0,0,0,0,0,0
753,please,1,0,0,0,0,0,0,0,0,0,0,1
754,protect,1,0,2,1,0,0,0,0,0,0,0,0
755,noon,1,0,0,0,0,0,0,0,0,0,0,1
756,crop,1,0,0,0,0,0,0,0,0,0,0,0
757,modern,1,0,0,0,0,0,0,0,0,0,0,0
758,element,1,0,0,1,0,0,0,0,0,1,0,0
759,hit,1,0,0,0,0,0,0,0,0,0,0,0
760,student,1,1,0,1,1,0,0,0,1,1,0,0
761,corner,1,0,0,0,0,0,0,1,0,0,0,0
762,party,1,0,0,0,0,0,0,0,0,0,0,0
763,supply,1,0,0,0,0,0,0,0,0,0,0,0
764,whose,1,1,0,0,0,0,0,0,0,0,0,0
765,locate,1,0,0,0,0,0,0,0,0,0,0,0
766,ring,1,1,0,0,1,0,0,0,1,1,0,0
767,character,1,1,0,1,0,0,1,2,1,1,0,0
768,insect,1,0,0,0,0,0,0,0,0,1,0,0
769,caught,1,0,0,0,0,0,0,0,0,0,0,1
770,period,1,0,0,0,0,0,0,2,0,0,0,1
771,indicate,1,0,1,1,0,0,1,0,0,1,0,0
772,radio,1,0,0,0,0,0,1,2,0,0,0,1
773,spoke,1,0,0,0,1,0,0,0,0,0,0,0
774,atom,1,0,0,0,0,0,0,0,0,0,0,0
775,human,1,0,0,0,0,0,0,0,0,0,0,0
776,history,1,1,0,0,1,0,0,0,1,0,0,0
777,effect,1,0,0,0,0,0,0,0,0,0,0,0
778,electric,1,2,0,0,0,0,0,0,0,0,0,0
779,expect,1,0,0,0,0,0,0,0,0,0,0,0
780,bone,1,0,0,0,0,0,0,1,0,0,0,0
781,rail,1,0,0,0,0,0,0,0,0,0,0,1
782,imagine,1,0,0,0,0,0,0,1,0,1,0,0
783,provide,1,0,2,1,0,0,1,0,0,0,0,0
784,agree,1,0,0,0,0,0,0,0,0,0,0,1
785,thus,1,1,0,0,0,0,0,0,0,0,0,0
786,gentle,1,0,0,1,0,0,0,0,0,1,0,0
787,woman,1,0,0,0,0,0,0,0,0,0,0,0
788,captain,1,0,0,0,0,0,0,0,0,1,0,1
789,guess,1,0,0,1,1,1,0,0,0,1,0,1
790,necessary,1,0,0,0,1,0,0,1,0,1,0,0
791,sharp,1,1,0,0,0,0,0,0,0,0,0,0
792,wing,1,1,0,0,1,0,0,0,1,1,0,0
793,create,1,0,0,0,0,0,0,0,0,0,0,1
794,neighbor,1,0,0,0,0,0,0,1,0,0,0,1
795,wash,1,1,0,0,0,0,0,0,0,0,0,0
796,bat,1,0,0,0,0,0,0,0,0,0,0,0
797,rather,1,1,0,0,0,0,0,0,0,0,0,0
798,crowd,1,0,0,0,0,0,0,0,0,0,0,0
799,corn,1,0,0,0,0,0,0,0,0,0,0,0
800,compare,1,0,0,0,0,0,0,0,0,0,0,0
801,poem,1,0,0,0,0,0,0,0,0,0,0,1
802,string,1,4,0,0,3,0,0,0,2,1,0,0
803,bell,1,0,1,1,0,0,0,0,1,0,0,0
804,depend,1,0,1,1,0,0,0,0,0,0,0,0
805,meat,1,0,0,0,0,0,0,0,0,0,0,1
806,rub,1,0,0,0,0,0,0,0,0,0,0,0
807,tube,1,0,0,0,0,0,0,0,0,0,0,0
808,famous,1,0,0,0,0,0,0,0,0,0,0,1
809,dollar,1,0,1,1,0,0,0,1,1,0,0,0
810,stream,1,3,0,0,2,0,0,0,1,0,0,1
811,fear,1,0,0,0,0,0,0,0,0,0,0,1
812,sight,1,0,0,0,0,0,0,0,0,0,0,0
813,thin,1,1,0,0,0,0,0,0,0,1,0,0
814,triangle,1,3,0,0,1,0,0,1,1,0,0,1
815,planet,1,0,0,0,0,0,0,2,0,0,0,0
816,hurry,1,0,0,1,0,1,0,0,0,0,0,0
817,chief,1,1,0,1,0,0,1,2,1,2,0,1
818,colony,1,0,1,0,0,0,0,0,0,0,0,0
819,clock,1,1,0,0,1,0,0,0,1,0,0,0
820,mine,1,0,0,0,0,0,0,1,0,1,0,0
821,tie,1,0,0,0,0,0,0,0,0,1,0,1
822,enter,1,0,0,1,0,0,0,0,0,1,0,0
823,major,1,0,0,0,0,0,0,0,0,0,0,0
824,fresh,1,1,1,0,0,0,0,0,0,1,0,0
825,search,1,1,1,1,0,0,1,2,1,1,0,1
826,send,1,0,1,1,0,0,0,0,0,0,0,0
827,yellow,1,0,1,1,0,0,0,0,1,0,0,0
828,gun,1,0,0,1,0,1,0,0,0,0,0,0
829,allow,1,0,1,1,0,0,0,0,1,0,0,0
830,print,1,0,2,2,0,0,0,0,0,1,0,0
831,dead,1,0,0,0,0,0,0,0,0,0,0,1
832,spot,1,0,0,0,1,0,0,0,0,0,0,0
833,desert,1,0,0,0,0,0,0,0,0,1,0,0
834,suit,1,0,0,0,0,0,0,0,0,0,0,1
835,current,1,0,0,2,0,1,0,0,0,1,0,0
836,lift,1,0,0,0,0,0,0,0,0,0,0,0
837,rose,1,0,0,0,0,0,0,0,0,0,0,0
838,arrive,1,0,0,1,0,1,0,0,0,0,0,0
839,master,1,1,0,0,1,0,0,0,1,0,0,0
840,track,1,3,0,0,1,0,0,0,1,0,0,0
841,parent,1,0,0,1,0,0,0,0,0,1,0,0
842,shore,1,1,0,0,0,0,0,0,0,0,0,0
843,division,1,0,0,0,0,0,1,2,0,0,0,1
844,sheet,1,1,0,0,0,0,0,0,0,0,0,1
845,substance,1,1,2,1,1,1,0,0,1,0,0,0
846,favor,1,0,0,0,0,0,0,0,0,0,0,0
847,connect,1,0,0,0,0,0,0,1,0,0,0,0
848,post,1,1,0,0,1,0,0,0,1,0,0,0
849,spend,1,0,1,1,1,0,0,0,0,0,0,0
850,chord,1,1,0,1,0,0,1,2,1,1,0,0
851,fat,1,0,0,0,0,0,0,0,0,0,0,0
852,glad,1,0,0,0,0,0,0,2,0,0,0,0
853,original,1,0,0,0,0,0,0,0,0,1,0,0
854,share,1,1,0,0,0,0,0,0,0,0,0,0
855,station,1,1,0,0,1,0,0,2,1,0,0,1
856,dad,1,0,0,0,0,0,0,0,0,0,0,0
857,bread,1,0,1,0,0,0,0,0,0,0,0,1
858,charge,1,1,0,1,0,0,1,2,1,1,0,0
859,proper,1,0,2,1,0,0,0,0,0,0,0,0
860,bar,1,0,0,0,0,0,0,0,0,0,0,0
861,offer,1,0,0,0,0,0,0,0,0,0,0,0
862,segment,1,0,0,1,0,0,0,0,0,1,0,0
863,slave,1,0,0,0,0,0,0,1,0,0,0,0
864,duck,1,1,0,0,1,0,0,0,1,0,0,0
865,instant,1,1,0,1,1,0,0,0,1,1,0,0
866,market,1,0,0,0,0,0,0,0,0,0,0,0
867,degree,1,0,0,0,0,0,0,0,0,0,0,1
868,populate,1,0,0,0,0,0,0,1,0,0,0,0
869,chick,1,2,0,1,1,0,1,2,2,1,0,0
870,dear,1,0,0,0,0,0,0,0,0,0,0,1
871,enemy,1,0,0,0,0,0,0,1,0,0,0,0
872,reply,1,0,0,0,0,0,0,0,0,0,0,0
873,drink,1,0,0,0,0,0,0,0,0,1,0,0
874,occur,1,0,0,0,0,0,0,0,0,0,0,0
875,support,1,0,0,0,0,0,0,0,0,0,0,0
876,speech,1,1,0,1,1,0,1,2,1,1,0,1
877,nature,1,0,0,0,0,0,0,0,0,0,0,0
878,range,1,1,0,0,1,0,0,0,1,0,0,0
879,steam,1,1,0,0,1,0,0,0,1,0,0,1
880,motion,1,0,0,0,0,0,0,2,0,0,0,1
881,path,1,1,0,0,0,0,0,0,0,0,0,0
882,liquid,1,1,0,1,1,1,1,1,0,0,0,1
883,log,1,0,0,0,0,0,0,0,0,0,0,0
884,meant,1,0,0,1,0,0,0,0,0,0,0,1
885,quotient,1,1,0,2,1,1,0,1,0,2,0,2
886,teeth,1,1,0,0,0,0,0,0,0,0,0,1
887,shell,1,1,1,1,0,0,0,0,1,0,0,0
888,neck,1,1,0,0,1,0,0,1,1,0,0,0
889,oxygen,1,0,0,0,0,0,0,0,0,0,0,0
890,sugar,1,0,0,0,0,0,0,0,0,0,0,0
891,death,1,1,0,0,0,0,0,0,0,0,0,1
892,pretty,1,0,2,1,0,0,0,0,1,0,0,0
893,skill,1,0,1,1,0,0,0,0,2,0,0,0
894,women,1,0,0,0,0,0,0,0,0,0,0,0
895,season,1,0,0,0,0,0,0,0,0,0,0,1
896,solution,1,0,0,0,0,0,0,2,0,0,0,1
897,magnet,1,0,0,0,0,0,0,3,0,0,0,0
898,silver,1,0,0,0,0,0,0,0,0,0,0,0
899,thank,1,1,0,0,0,0,0,0,0,0,0,0
900,branch,1,1,3,2,0,1,1,2,1,1,0,0
901,match,1,1,0,1,1,1,1,2,1,1,0,0
902,suffix,1,0,1,0,0,0,0,0,0,0,0,0
903,especially,1,0,1,1,1,0,0,1,1,1,0,1
904,fig,1,0,0,0,0,0,0,0,0,0,0,0
905,afraid,1,0,1,0,0,0,1,0,0,0,0,1
906,huge,1,0,0,0,0,0,0,0,0,0,0,0
907,sister,1,1,0,0,1,0,0,0,1,0,0,0
908,steel,1,1,0,0,1,0,0,0,1,0,0,1
909,discuss,1,0,1,0,1,1,1,1,0,0,0,0
910,forward,1,0,0,0,0,0,0,0,0,0,0,0
911,similar,1,0,0,0,0,0,0,1,0,0,0,0
912,guide,1,0,0,1,0,1,1,0,0,0,0,1
913,experience,1,0,2,1,0,1,0,0,0,1,0,1
914,score,1,0,1,0,0,1,0,1,0,0,0,0
915,apple,1,0,0,0,0,0,0,0,0,0,0,0
916,bought,1,0,0,0,0,0,0,0,0,0,0,1
917,led,1,0,0,0,0,0,1,0,0,0,0,0
918,pitch,1,1,0,1,1,1,1,2,1,1,0,0
919,coat,1,0,0,0,0,0,0,0,0,0,0,1
920,mass,1,0,0,0,1,0,0,0,0,0,0,0
921,card,1,0,0,0,0,0,0,0,0,0,0,0
922,band,1,0,1,1,0,0,0,0,0,0,0,0
923,rope,1,0,0,0,0,0,0,0,0,0,0,0
924,slip,1,0,0,0,0,0,0,0,0,0,0,0
925,win,1,0,0,0,0,0,0,0,0,1,0,0
926,dream,1,0,0,0,0,0,0,0,0,0,0,1
927,evening,1,1,0,0,1,0,0,0,1,1,0,0
928,condition,1,0,1,1,0,0,1,2,0,0,0,1
929,feed,1,0,0,0,0,0,1,0,0,0,0,1
930,tool,1,0,0,0,0,0,0,0,0,0,0,1
931,basic,1,0,0,0,0,0,0,0,0,0,0,0
932,smell,1,0,1,1,0,0,0,0,1,0,0,0
933,valley,1,0,1,1,0,0,0,0,1,0,0,0
934,nor,1,0,0,0,0,0,0,0,0,0,0,0
935,double,1,0,1,0,0,0,0,0,0,0,0,1
936,seat,1,0,0,0,0,0,0,0,0,0,0,1
937,continue,1,0,0,1,0,0,0,0,0,1,0,1
938,block,1,1,1,0,1,0,0,0,1,0,0,0
939,chart,1,1,0,1,0,0,1,2,1,1,0,0
940,hat,1,0,0,0,0,0,0,0,0,0,0,0
941,sell,1,0,1,1,0,0,0,0,1,0,0,0
942,success,1,0,0,0,1,0,0,0,0,1,0,0
943,company,1,0,1,0,0,0,0,0,0,0,0,0
944,subtract,1,2,0,0,0,0,0,0,0,0,0,0
945,event,1,0,0,1,0,0,0,0,0,1,0,0
946,particular,1,0,0,0,0,0,0,1,0,0,0,0
947,deal,1,0,0,0,0,0,0,0,0,0,0,1
948,swim,1,0,0,0,0,0,0,0,0,0,0,0
949,term,1,0,0,0,0,1,0,0,0,0,0,0
950,opposite,1,0,0,0,0,0,0,0,0,0,0,0
951,wife,1,0,0,0,0,0,0,0,0,0,0,0
952,shoe,1,1,0,0,0,0,0,0,0,0,0,1
953,shoulder,1,1,0,0,0,0,0,0,0,0,0,1
954,spread,1,0,2,1,1,0,0,0,0,0,0,1
955,arrange,1,1,0,1,1,1,0,0,1,0,0,0
956,camp,1,0,0,0,0,0,0,0,0,0,0,0
957,invent,1,0,0,1,0,0,0,0,0,2,0,0
958,cotton,1,0,0,0,0,0,0,0,1,0,0,0
959,born,1,0,0,0,0,0,0,0,0,0,0,0
960,determine,1,0,0,0,0,1,0,1,0,1,0,0
961,quart,1,1,0,1,1,1,0,1,0,0,0,1
962,nine,1,0,0,0,0,0,0,1,0,1,0,0
963,truck,1,3,0,0,1,0,0,0,1,0,0,0
964,noise,1,0,0,0,0,0,0,0,0,0,0,1
965,level,1,0,0,0,0,0,0,0,0,0,0,0
966,chance,1,1,2,2,0,1,1,2,1,1,0,0
