,word,lang,pairs_eng,pairs_cat,pairs_esp,pairs_ger,pairs_por,pairs_pol,pairs_ita,pairs_swe,pairs_fre,pairs_rus,diptongos,pre_eng,pre_esp,pre_cat,pre_ita,pre_fra,pre_por,pre_ale,pre_sue,pre_pol,pre_rus,suf_eng,suf_esp,suf_cat,suf_ita,suf_fra,suf_por,suf_ale,suf_sue,suf_pol,suf_rus,en_zipf,de_zipf,ca_zipf,es_zipf,fr_zipf,it_zipf,pl_zipf,pt_zipf,ru_zipf,sv_zipf
124,just,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43,4.22,5.14,3.87,4.02,3.98,4.28,4.19,3.9,5.9
125,form,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31,5.2,3.12,3.12,3.13,3.54,4.41,3.43,2.59,5.18
126,sentence,1,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.58,2.38,0.0,2.19,3.75,2.32,2.06,2.28,1.93,2.07
127,great,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,3.91,3.31,3.56,3.65,3.64,3.83,3.95,3.45,3.99
128,think,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08,3.61,3.4,3.57,3.6,3.55,3.78,3.66,3.21,3.71
129,say,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.89,3.68,2.6,3.56,3.63,3.59,3.97,3.94,3.47,3.88
130,help,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,3.68,3.52,3.5,3.51,3.75,3.82,3.83,3.29,3.64
131,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33,3.98,3.5,3.62,3.85,3.89,3.81,3.85,3.11,3.73
132,line,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.49,4.13,4.13,4.03,3.88,4.35,4.24,4.6,3.67,3.99
133,differ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,4.03,1.93,0.0,1.6,1.7,1.8,1.23,1.26,1.33,1.54
134,cause,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.35,3.22,2.55,3.54,5.4,4.62,3.38,3.68,3.04,3.1
135,much,1,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,3.76,2.66,3.5,3.33,3.4,3.72,3.47,3.17,3.78
136,mean,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53,3.44,2.13,3.23,3.04,3.26,3.62,3.44,2.97,3.38
137,before,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,5.93,3.51,2.68,3.2,3.38,3.38,3.45,3.63,3.17,3.47
138,move,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.35,3.54,2.86,3.18,3.27,3.4,3.4,4.11,2.99,3.52
139,right,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96,3.85,3.48,3.76,3.72,3.85,4.13,3.99,3.7,4.24
140,boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.17,4.18,3.81,4.17,4.21,4.23,4.06,4.34,3.64,4.1
141,old,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,4.04,3.54,3.74,3.82,3.88,4.13,4.21,3.37,4.1
142,too,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95,3.74,2.96,3.62,3.59,3.65,3.95,3.89,3.34,3.89
143,same,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.8,3.76,3.07,3.48,3.42,3.46,5.2,3.62,3.01,3.86
144,she,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.26,3.74,2.88,3.49,3.48,3.51,3.82,3.89,3.49,3.85
145,all,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52,5.2,4.43,4.25,4.33,5.13,4.59,4.67,4.17,5.48
146,there,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.31,3.82,2.93,3.63,3.58,3.7,3.96,3.85,3.47,4.05
147,when,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.37,3.9,3.22,3.64,3.72,3.73,4.05,4.05,3.79,3.9
148,up,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39,4.65,4.13,4.33,4.61,4.57,4.56,4.66,4.09,4.68
149,use,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.81,3.72,3.02,4.1,3.77,3.49,3.56,4.64,3.0,3.5
150,your,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53,4.38,4.12,4.06,4.16,4.24,4.41,4.49,4.08,4.4
151,way,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6.01,4.0,3.58,3.71,3.82,3.83,3.98,4.22,3.75,4.15
152,about,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.4,4.0,3.78,3.77,3.86,3.92,3.98,4.08,3.68,4.08
153,many,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.91,3.41,3.18,3.2,3.23,3.18,3.33,3.38,2.94,3.37
154,then,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.07,3.51,2.54,3.24,3.22,3.32,3.54,3.45,3.14,3.74
155,them,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19,3.56,3.13,3.32,3.35,3.4,3.53,3.43,3.22,3.64
156,write,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.03,3.02,2.24,2.89,2.69,3.09,3.12,3.06,2.58,2.84
157,would,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.27,3.5,2.63,3.2,3.25,3.31,3.49,3.42,3.07,3.54
158,like,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.41,4.26,3.76,4.12,4.1,4.33,4.42,4.52,4.03,4.41
159,so,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52,6.69,4.74,4.42,4.26,5.7,4.42,4.82,3.93,4.44
160,these,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.04,4.24,2.71,3.2,3.25,3.26,3.46,3.43,3.08,3.5
161,her,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,6.3,5.25,3.28,3.63,3.56,3.55,3.78,3.83,3.53,3.8
162,long,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81,4.04,3.65,3.9,5.31,4.0,4.06,4.29,3.39,4.05
163,make,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.08,4.16,3.47,3.56,3.77,3.86,3.99,4.19,3.56,4.43
164,thing,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.72,3.48,2.46,3.2,3.25,3.19,3.51,3.68,3.24,3.58
165,see,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.1,4.8,3.67,3.81,3.84,3.86,4.04,3.93,3.57,4.03
166,him,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11,3.58,2.66,3.28,3.23,3.26,3.49,3.39,3.27,3.47
167,two,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,3.96,3.14,3.53,3.61,3.67,3.81,4.13,3.54,3.85
168,has,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.37,3.82,5.36,5.17,3.63,3.63,3.72,3.66,3.45,3.8
169,look,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81,4.06,3.67,3.88,4.12,4.06,3.83,4.19,3.63,3.74
170,more,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,6.36,4.25,4.13,3.98,3.99,4.21,4.28,4.4,3.65,4.32
171,day,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.95,4.33,4.16,4.13,4.13,4.58,4.47,4.56,3.96,4.36
172,could,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06,3.4,2.5,3.23,3.26,3.29,3.56,3.51,3.1,3.43
173,go,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03,4.41,4.14,4.34,4.47,4.39,6.12,4.65,4.11,4.6
174,come,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.78,3.85,3.39,4.49,3.9,6.67,3.92,4.59,3.64,3.9
175,number,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,5.62,3.43,2.69,3.19,3.4,3.29,3.25,3.63,2.89,3.43
176,sound,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,4.22,3.88,3.29,3.38,3.86,3.46,3.68,3.46,3.75
177,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35,4.9,7.02,7.16,4.76,5.96,6.11,6.99,4.54,4.79
178,most,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,3.74,3.54,3.27,3.38,3.47,4.34,3.64,3.35,3.71
179,people,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.25,4.0,3.77,3.77,4.06,3.94,4.13,4.0,3.62,4.04
180,my,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.57,4.6,4.26,4.43,4.43,4.58,5.63,4.83,4.45,4.74
181,over,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,6.08,4.09,3.39,3.62,3.81,4.22,3.97,4.09,3.49,4.13
182,know,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,4.17,3.44,3.76,3.7,3.94,4.19,4.09,3.59,4.07
183,water,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,5.52,3.68,3.47,3.51,3.5,3.87,3.85,3.84,3.19,3.64
184,than,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,3.67,2.96,3.4,3.42,3.66,3.76,3.66,3.21,3.71
185,call,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51,3.98,4.0,3.81,3.9,4.07,3.98,4.11,3.73,3.93
186,first,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11,4.27,3.75,3.76,3.83,4.1,4.08,4.18,3.52,4.15
187,who,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.34,4.22,3.57,3.7,3.83,3.9,4.33,4.21,3.65,4.15
188,may,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.98,4.15,3.92,4.08,3.97,3.97,4.14,4.19,3.41,4.0
189,down,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,4.18,3.84,3.88,3.86,4.08,4.05,4.28,3.71,4.05
190,side,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5,3.72,3.45,3.61,3.64,3.78,3.8,3.84,3.14,3.84
191,been,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,6.27,3.61,2.8,3.36,3.47,3.47,3.6,3.59,3.35,3.67
192,now,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18,4.04,3.7,3.86,3.88,3.97,4.22,4.2,3.81,4.05
193,find,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76,4.72,2.96,3.2,3.25,3.31,3.52,3.88,3.09,3.33
194,head,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51,3.76,3.17,3.41,3.39,3.5,3.73,3.78,3.35,3.71
195,own,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74,3.43,2.77,3.06,3.21,3.15,3.54,3.68,3.07,3.49
196,page,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.12,3.89,3.8,3.75,4.99,3.99,3.84,4.03,3.33,3.79
197,should,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99,3.32,2.51,3.08,3.08,3.19,3.23,3.3,2.95,3.35
198,country,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.48,3.91,3.64,3.76,3.81,3.94,3.88,4.26,2.94,3.79
199,found,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68,3.4,2.64,3.08,3.11,3.27,3.38,3.36,3.08,3.39
200,answer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,5.17,2.92,2.13,2.87,2.69,2.99,3.0,2.98,2.57,2.65
201,school,1,1,1,1,1,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,4.15,4.12,3.89,3.89,4.05,4.23,4.12,3.5,4.29
202,grow,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,2.8,2.56,2.68,2.66,2.62,2.66,3.08,2.63,2.94
203,study,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.26,3.5,2.78,3.2,3.2,3.38,3.21,3.26,2.9,3.3
204,still,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92,4.44,3.25,3.31,3.41,3.55,3.83,3.69,3.27,4.29
205,learn,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17,3.09,2.44,2.82,2.82,3.01,3.03,3.41,2.54,2.78
206,plant,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,4.27,2.53,2.85,3.28,2.94,2.9,3.13,2.62,3.22
207,cover,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,5.08,4.1,2.94,3.55,3.38,4.25,3.89,4.04,3.08,3.85
208,food,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,4.0,3.5,3.59,3.89,4.34,3.91,3.97,3.29,3.73
209,sun,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97,3.95,3.94,3.92,3.99,3.98,4.32,3.98,3.71,3.89
210,four,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53,3.59,3.35,3.35,4.26,3.49,3.72,3.75,3.15,3.65
211,between,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5.77,3.48,2.64,3.13,3.22,3.27,3.25,3.7,2.84,3.33
212,state,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.78,4.0,3.5,3.74,3.73,5.41,3.98,4.19,3.45,4.11
213,keep,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66,3.49,3.42,3.2,3.29,3.42,3.54,3.58,3.21,3.68
214,eye,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.02,3.56,3.39,3.38,3.49,3.47,3.69,3.54,3.43,3.54
215,never,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,5.91,3.85,3.4,3.6,3.69,3.87,3.99,4.1,3.56,3.97
216,last,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86,4.45,3.35,3.56,3.73,3.89,4.05,4.25,3.68,4.15
217,let,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,3.76,3.45,3.5,3.61,3.7,3.93,4.05,3.49,3.72
218,thought,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59,3.25,2.28,3.12,2.96,3.06,3.23,3.26,3.04,3.1
219,city,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.61,4.62,4.6,4.33,4.51,4.53,4.57,4.48,4.04,4.76
220,tree,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.85,3.33,3.48,3.3,3.27,3.46,3.41,3.48,2.89,3.75
221,cross,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,3.83,3.66,3.61,3.87,3.97,3.77,3.97,3.32,3.81
222,farm,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,3.86,2.52,3.16,3.21,3.44,3.58,3.38,2.85,3.54
223,hard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53,3.91,3.48,3.62,3.95,4.15,4.0,4.0,3.39,3.87
224,start,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,4.9,3.3,3.44,4.01,3.78,4.6,3.69,3.26,4.69
225,might,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66,3.13,2.59,2.82,2.91,2.81,3.18,3.13,3.13,3.02
226,story,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.45,4.52,3.98,3.84,4.06,4.08,4.26,4.12,3.46,4.22
227,saw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34,3.25,3.15,2.97,3.04,3.01,3.19,3.3,2.93,3.35
228,far,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,5.5,3.53,4.09,3.39,3.6,5.6,3.63,3.76,3.42,4.94
229,sea,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06,3.74,4.07,5.82,3.6,3.73,3.88,3.83,3.38,3.7
230,draw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81,2.92,2.24,2.6,2.63,2.76,2.59,2.91,2.45,2.83
231,left,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62,3.45,2.9,3.29,3.34,3.42,3.6,3.74,3.65,3.55
232,late,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.34,3.61,2.56,3.75,3.08,3.33,3.45,3.7,2.76,3.37
233,run,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49,3.89,3.57,3.56,3.78,3.71,3.81,3.91,3.5,3.89
234,don’t,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,4.1,3.36,3.89,3.95,3.99,4.28,4.39,3.89,4.23
235,while,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.86,3.26,2.57,3.02,3.03,3.09,3.36,3.32,2.91,3.18
236,press,1,0,2,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.16,3.88,3.95,4.14,4.0,4.16,4.23,4.32,3.97,4.52
237,close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.36,3.39,2.86,3.05,3.72,3.16,3.34,3.85,2.85,3.46
238,night,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61,4.2,3.52,3.69,3.85,4.0,4.07,4.05,3.82,4.13
239,real,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,5.6,4.61,5.18,5.41,4.28,4.41,4.28,5.31,3.6,4.42
240,life,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.89,4.46,3.88,4.07,4.14,4.31,4.52,4.47,4.2,4.52
241,few,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,2.98,2.36,2.69,2.95,2.93,2.73,2.89,2.6,2.99
242,north,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34,3.8,3.75,3.69,3.7,3.79,3.72,3.86,3.09,4.05
243,book,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43,4.13,3.61,3.7,3.74,4.15,3.88,4.15,3.42,3.85
244,carry,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.89,3.02,2.07,2.88,3.03,2.97,3.13,3.19,2.91,3.05
245,took,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51,2.75,1.97,2.54,2.61,2.5,2.57,2.85,2.47,2.81
246,science,1,0,3,1,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.12,4.13,3.46,3.64,4.84,3.82,4.23,3.81,3.61,4.08
247,eat,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13,3.28,2.86,2.94,3.03,3.29,3.17,3.12,2.95,3.18
248,room,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39,3.67,3.71,3.48,3.65,3.79,3.78,3.7,3.21,3.59
249,friend,1,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37,3.4,2.89,3.31,3.33,3.42,3.57,3.67,3.13,3.6
